Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
5ffa5eb3a7be980389585d5e,131d1d4d-f03e-4de1-9055-123ed1566e8f,PHYSICAL,dolly-mixtures-shop,creative-grids-quick-trim-ruler-3-12in-x-12-12in-rectangle-cgrmt1,Creative Grids Quick Trim Ruler 3-1/2in X 12-1/2in Rectangle # CGRMT1,"<p class="""" style=""white-space:pre-wrap;"">The Quick Trim and Circle Ruler is available in two sizes – 3-1/2 x 12-1/2 inches (Item CGRMT1) and 4-1/2 x 24-1/2 inches (Item CGRMT5). Both rulers include the Turn-a-Round feature as well as all of the markings of a traditional Creative Grids® ruler. White 45 degree angle lines that cross at the 1/4 inch line, are printed on both sides of the ruler. Use these lines to cut binding and border strips perfectly as well as cut and trim flying geese units. Use the holes drilled in the center to draw circles up to 22 inches using the smaller ruler and up to 46 inches using the larger ruler.<br><br>The ruler slides easily over the fabric until pressure is applied. Then, our exclusive gripper holds the fabric in place while cutting, eliminating slipping and miss-cuts! It comes with fully illustrated step by step instructions or scan the QR Code printed on the ruler to view a video demonstration.<br><br>Total Size - 3-1/2in x 12-1/2in<br><br>Creative Grids® products are made in the USA and sold through independent quilt shops as well as select online retailers.</p>",SQ8355302,,,,,,,,,,,,,20.49,0,No,1,,,0,0,0,0,No,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243764196-MCP8ZX4FXVD2CPGR0UJD/CGRMT1.jpg
5ffa5eb439b4bc65fa2c4a60,ee892c06-5765-4537-ae59-59088d288e86,PHYSICAL,dolly-mixtures-shop,creative-grids-quilt-ruler-12-12in-square-cgr12,Creative Grids Quilt Ruler 12-1/2in Square # CGR12,"<p class="""" style=""white-space:pre-wrap;"">Easy-to-read black &amp; white markings. 1in grid with 1/8in &amp; 1/4in increments. Use numerical white dots &amp; 1/4in grip sides to cut whole inches. Turn-a-Round to use the 1/2in grip side &amp; numerical black dots to add the seam allowance. Gripper holds fabric while cutting. Exclusive line.</p>",SQ2583639,,,,,,,,,,,,,29.49,0,No,7,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243765611-S5H1KAO90DFXLXHN7S1J/CGR12.jpg
5ffa5eb545e88d20960e7937,e1d02c83-17ab-4974-bc88-dad4f2d77b86,PHYSICAL,dolly-mixtures-shop,creative-grids-stripology-xl-ruler-cgrge1xl,Creative Grids Stripology XL Ruler # CGRGE1XL,"<p class="""" style=""white-space:pre-wrap;"">""Reduce your rotary cutting time up to 75 percent with the Stripology XL by Gudrun Erla. This slotted ruler has cutting slits every 1/2 inch so each strip you cut is the exact same size EVERY time! Cut an entire half yard of fabric or a fat quarter without ever moving the ruler. Follow the easy-to-read markings: squares for 2-1/2 inch cuts and stars for 1-1/2 inch cuts - no math required! Cut eight 2-1/2 inch or fourteen 1-1/2 inch strips at one time. Need to cut in 1/4 inch increments? No problem, just follow the chart included in the instructions and use the 1/4 inch line on the ruler.<br><br>Markings are included to square up blocks, half-square triangles, and quarter-square triangles in whole and half inch increments up to 12-1/2 inches. Use the 45 and 60 degree angles to cut perfect triangles.<br><br>The ruler slides easily over the fabric until pressure is applied. Then, our exclusive gripper holds the fabric in place while cutting, eliminating slipping and miss-cuts! This ruler comes with fully illustrated step by step instructions or watch Gudrun's video tutorial.<br><br>Total size - 17-3/4in x 22in;<br>Slits are 14-3/4in long<br><br>Creative Grids® products are made in the USA and sold through independent quilt shops as well as select online retailers.</p>",SQ6382588,,,,,,,,,,,,,68.99,0,No,4,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243766949-DFNMFRIT6PWR2JJDNLFH/CGRGE1XL.jpg
5ffa5eb739b4bc65fa2c4a62,153f4f36-9be9-4808-838d-f34ddc2c9c31,PHYSICAL,boostshop,curved-basting-pins-size-1-50ct-by-dritz,Curved Basting Pins Size 1 50ct by Dritz,"<p class="""" style=""white-space:pre-wrap;"">Easier to use than straight safety pins for quilt basting Has the right angle for easy penetration of quilt layers with no shifting Size 1 is recommended by quilt experts Nickel-plated steel Size: 1 - 1-1/16"" (26 mm) 3028 Replaces C191</p>",SQ7967356,,,,,,,,,,,,,3,0,No,2,/sewing-essentials,,15,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1624546528167-ZA7VGYPYA4M0IN5B2OX9/one.jpeg
5ffa5eb8a7be980389585d63,938c1fc9-71c1-4ab5-aa45-5747d4b15667,PHYSICAL,boostshop,deck-of-cotton-cuts-playing-cards,Deck of Cotton Cuts Playing Cards,"<p class="""" style=""white-space:pre-wrap;"">13 diamonds, 13 hearts, 13 spades and 13 clubs.  Exactly what is needed to fill every card playing game in the book!</p>",SQ2362977,,,,,,,,,,,,,3.5,0,No,0,/cotton-cuts-shop,,15,0,0,0,No,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243769177-BETDK8B0IARAX8DBM949/2020-10-02%2B15.47.33.jpgcdn.com/content/v1/5fe0c8ec84919756fc782980/1610243769844-QJN5676NOJ7QMAYOP15V/2020-07-14%2B16.36.31.jpgcdn.com/content/v1/5fe0c8ec84919756fc782980/1610243770474-VYT0NVYB8UYWICIJ1X0N/2020-07-14%2B16.33.20.jpgcdn.com/content/v1/5fe0c8ec84919756fc782980/1610243770974-S11KVF51U434AUN6Z5ZY/2020-07-14%2B16.35.30.jpg
5ffa5ebba7be980389585d65,d142de06-5b00-40d8-9eee-df7f15e73601,PHYSICAL,boostshop,double-my-lagniappe,Double My Lagniappe (CLASSIC only),"<p class="""" style=""white-space:pre-wrap;"">This month, send me two of whatever lagniappe is being shipped.  </p><p class="""" style=""white-space:pre-wrap;"">Lagniappe (lan-yap) is a creole word for ""something extra,"" like a baker’s dozen. Each month, our team will add a little something extra because we love quilters and want to say ""Thank You"" for being a member!</p>",SQ6390162,,,,,,,,,,,,,1,0,No,Unlimited,/classic-members---more-of-what-you-love,,15,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243772145-EIOR2Q9LZ9QHSX5IBE6M/Double%2Bmy%2BLagniappe%2521.png
5ffa5ebc45e88d20960e7938,341e15db-bbaa-49fb-a13e-66a10d64b9c7,PHYSICAL,boostshop,duo-marker-amp-eraser-fab50031-by-sewline,Duo Marker &amp; Eraser FAB50031 by Sewline,"<p class="""" style=""white-space:pre-wrap;"">The Duo Marker and Eraser is the answer for truly easy marking and removal on fabric. The special Polyether point has a medium point for no-bleed marks on cotton and cotton blends. Large ink resevoir gives smooth laydown of ink and a longer marking life. To cleanly remove ink lines, lightly guide the chisel point of the Eraser Pen along the line. Do not press down hard.</p>",SQ4562727,,,,,,,,,,,,,7,0,No,4,/sewing-essentials,,15,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243773229-SW3GC1MFHO1U67Y3HQH7/2311.00069.jpg
5ffa5ebda7be980389585d66,71128bfa-0ab2-47da-b918-1c73720b1c11,PHYSICAL,boostshop,eat-sleep-quilt-socks-by-moda,Eat Sleep Quilt Socks by Moda,"<p class="""" style=""white-space:pre-wrap;"">One size fits most. 75% cotton, 23% nylon, and 2% spandex.</p>",SQ7325831,,,,,,,,,,,,,12,0,No,0,/just-for-fun,,15,0,0,0,No,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243774409-ZYXOMOKHOSPDJT1CS6SC/1084.00037.jpg
5ffa5ebe39b4bc65fa2c4a65,d8af1112-81b7-40b6-a8ae-9e4f8fc14005,PHYSICAL,dolly-mixtures-shop,fabric-and-embroidery-thread-bundle,Fabric and Embroidery Thread Bundle,"<p class="""" style=""white-space:pre-wrap;"">You will receive all 41 prints needed to complete the full 79” x 86” quilt top and binding as well as all 14 spools of Polyfast 40WT embroidery thread needed for the sewalong.  All fabrics will come to you Width of Fabric (WOF) and will be clearly labeled to make completing the project as easy as possible.  There are over 15.5 yards of fabrics required to complete this kit.  </p>",SQ3830868,,,,,,,,,,,,,300,280,Yes,1,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243775453-ZWDSVVU4XJQPAFXOZNQ3/Dolly%2BMixtures%2BDesign%2B201221.jpgcdn.com/content/v1/5fe0c8ec84919756fc782980/1610243776189-KTC8TQUD4ZTM75Y19A5B/1.jpgcdn.com/content/v1/5fe0c8ec84919756fc782980/1610243776852-5JBYTOTS7D0LUXKYHWPY/2.jpg
5ffa5ec1a7be980389585d67,472d9f9e-0737-483c-8946-e4738b541ded,PHYSICAL,dolly-mixtures-shop,fabric-and-essential-ruler-bundle,Fabric and Essential Ruler Bundle,"<p class="""" style=""white-space:pre-wrap;"">You will receive all 41 prints needed to complete the full 79” x 86” quilt top and binding as well as the three “Essential” Creative Grids rulers needed for the sewalong (CGRMT1, CGRT60, CGRT45). All fabrics will come to you Width of Fabric (WOF) and will be clearly labeled to make completing the project as easy as possible. There are over 15.5 yards of fabrics required to complete this kit.</p>",SQ1362842,,,,,,,,,,,,,295,275,Yes,8,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243777743-K7HAN7AYLTEEH5FMIL5H/Dolly%2BMixtures%2BDesign%2B201221.jpgcdn.com/content/v1/5fe0c8ec84919756fc782980/1610243778277-M9ZXYN5ZOVNQX6C4TSMF/Untitled%2Bdesign.jpg
5ffa5ec2a7be980389585d68,ee56c917-fdef-470e-8aca-29a2464c7412,PHYSICAL,boostshop,fabric-mechanical-pencil-white-fab50037-by-sewline,Fabric Mechanical Pencil White FAB50037 by Sewline,"<p class="""" style=""white-space:pre-wrap;"">Mechanical fabric pencil with Ceramic leads gives clear, clean lines that are easily removed with attached eraser or damp cloth. It is comfortable to use. Lead and eraser refills are available. Sew Line</p>",SQ5447855,,,,,,,,,,,,,12,0,No,0,/sewing-essentials,,15,0,0,0,No,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243779147-LUEHCR5YS1YMEVD0YFT0/2311.00075.jpg
623ca8df37ef4e367323b2d6,853670ef-8836-4ec2-b971-af4302a263bd,PHYSICAL,boostshop,fabric-mechanical-pencil-white-fab50037-by-sewline-34yck,Fabric Mechanical Pencil BLACK FAB50038 by Sewline,"<p class="""">Mechanical fabric pencil with Ceramic leads gives clear, clean lines that are easily removed with attached eraser or damp cloth. It is comfortable to use. </p>",SQ1726782,,,,,,,,,,,,,9.75,0,No,0,/sewing-essentials,,15,0,0,0,No,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1648142682563-3QWSID0KWEDSQVUQNYLA/black.jpg
5ffa5ec639b4bc65fa2c4a66,a8eb41e3-ff23-4f10-a640-c99b4f6a947b,PHYSICAL,boostshop,flat-flower-head-pins-50ct-by-dritz,Flat Flower Head Pins 50ct by Dritz,"<p class="""" style=""white-space:pre-wrap;"">""No Melt"" Flat Flower Head Pins. Can be ironed over without leaving a trace on your fabric. Great for holding together stacks of fabric. Comes with plastic storage case. 50 ct.</p>",SQ4516953,,,,,,,,,,,,,6,0,No,9,/sewing-essentials,,15,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1624547870296-P3DCQTHG0G86317TPIQX/pins.jpeg
5ffa5ec745e88d20960e7940,ec60c726-94dd-497e-af1b-2e8338c9d8d3,PHYSICAL,boostshop,flossbitties-floss-drops-ise-810-by-its-sew-emma,FlossBitties Floss Drops ISE 810 by Its Sew Emma,"<p class="""" style=""white-space:pre-wrap;"">These plastic Floss Drops are perfect for organizing and labeling your floss. 20 Floss Bitties.</p>",SQ3903412,,,,,,,,,,,,,8,0,No,10,/just-for-fun,,15,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243784009-SZX1YK9V1TF6K4979KAW/0633.00493.jpgcdn.com/content/v1/5fe0c8ec84919756fc782980/1610243784751-E2M2XT9HN1286MQMIK7G/imageContent%2B%25282%2529.jpgcdn.com/content/v1/5fe0c8ec84919756fc782980/1610243785667-3DPLIJRP82UD3XPIZV4N/imageContent%2B%25282%2529.jpgcdn.com/content/v1/5fe0c8ec84919756fc782980/1610243786399-8RBUCSMTOYPUM40NSLF8/imageContent%2B%25283.jpgcdn.com/content/v1/5fe0c8ec84919756fc782980/1610243787074-4ZTU13PAOU9EQOAUXMI8/imageContent%2B%25284.jpg
5ffa5ecb45e88d20960e7942,b8940c07-c68e-49df-bc6c-f15ca85c3971,PHYSICAL,boostshop,flying-geese-ruler-2-x-4-fg-2x4-by-bloc-loc,Flying Geese Ruler 2&quot; x 4&quot; FG 2X4 by Bloc Loc,"<p class="""" style=""white-space:pre-wrap;"">Bloc Loc Flying Geese Rulers lock onto both seams and allow you to trim flying geese blocks and square in a square units fast. Construct the units using your favorite method and use Bloc Loc Flying Geese to trim to perfect size. Sold by finished size with simple instructions for oversized cutting and construction included. 2"" x 4""</p>",SQ3892350,,,,,,,,,,,,,20,0,No,0,/clip-and-snip-shop,,15,0,0,0,No,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243787977-XD8E8A4VG64GA6D63Y11/0942.00028.jpg
5ffa5ecc39b4bc65fa2c4a68,b0070a64-8731-4649-95a4-f16ebc328a71,PHYSICAL,boostshop,glass-head-pins-aosora-20ct-thn-097e-by-tulip-needles,Glass Head Pins Aosora 20ct THN 097E by Tulip Needles,"<p class="""" style=""white-space:pre-wrap;"">Glass Head Pins, Aosora means Blue Sky. 20 pins.</p>",SQ7614422,,,,,,,,,,,,,8.75,0,No,2,/sewing-essentials,,15,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1624548041688-HU6IVN34YDPIC5H6MKSS/aorsa.jpeg
5ffa5ecda7be980389585d69,2855c217-9ffc-452e-a76a-375fcd9659d0,PHYSICAL,boostshop,half-square-triangle-ruler-25-hst-25-by-bloc-loc,Half Square Triangle Ruler 2.5&quot; HST 25 by Bloc Loc,"<p class="""" style=""white-space:pre-wrap;"">Bloc Loc's half square triangle rulers make the tough job of squaring up easy and fast. The groove slides along the seam to trim smaller units and allows quilters to rotate the block without lifting the ruler.</p>",SQ6669061,,,,,,,,,,,,,17.5,0,No,0,/clip-and-snip-shop,,15,0,0,0,No,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243790486-FCSQSNIAH8M90A1LPCTH/0942.00003.jpg
5ffa5ecfa7be980389585d6b,1eebb700-4d92-4715-abfb-1e4d088c9d7b,PHYSICAL,dolly-mixtures-shop,just-the-fabric,Just the Fabric,"<p class="""" style=""white-space:pre-wrap;"">You will receive all 41 prints needed to complete the full 79” x 86” quilt top and binding.  All fabrics will come to you Width of Fabric (WOF) and will be clearly labeled to make completing the project as easy as possible.  There is over 15.5 yards of fabrics required to complete this kit.  Shipping will be free for the full kit.  </p><p class="""" style=""white-space:pre-wrap;"">**Please note, due to supply constraints, this fabric may be shipped in two batches, but we have worked with the segments to make sure you will have all of the fabric that is needed to complete the project on schedule.</p>",SQ5555816,,,,,,,,,,,,,230,0,No,37,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243792448-YLHAS7NQWZN1E77VHUV3/Dolly%2BMixtures%2BDesign%2B201221.jpg
5ffa5ed0a7be980389585d6c,04cd11b8-5e44-4ab9-bb8b-cf146b999d80,PHYSICAL,boostshop,kelli-fannin-sew-chatty-punny-patches,Kelli Fannin Sew Chatty Punny Patches,"<p class="""" style=""white-space:pre-wrap;"">The Sew Chatty Punny Patches by Kelli Fannin is a set of 5 punny, embroidered patches. The patches feature sewing-themed punny sayings and designs. Patch size is 2 1/2"".</p>",SQ1013212,,,,,,,,,,,,,8,0,No,1,/just-for-fun,,15,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243793883-PEPY4JX5ZZDGVJEJO18M/ST-14822_media-1.jpg
5ffa5ed245e88d20960e7943,1e6e9e66-0243-42b5-b0fc-1c681d1d419f,PHYSICAL,dolly-mixtures-shop,konfetti-solid-50wt-cotton-thread-1000m-pale-grey-from-wonderfil-threads,Konfetti Solid 50wt Cotton Thread 1000m Pale Grey from Wonderfil Threads,"<p class="""" style=""white-space:pre-wrap;"">Konfetti™ is a 50wt, 3-ply double-gassed and mercerized Egyptian cotton with a gorgeously soft, clean, and lustrous finish. Free of any type of wax or coating that can cause build up in machines, this super low lint thread is a popular choice for quilting and longarming due to its quality finish and low bulk. Available in 60 lovely solid colours.</p><p class="""" style=""white-space:pre-wrap;"">·&nbsp; The process of double gassing involves burning off the lint from the thread two times, resulting in a much softer and cleaner finish.<br> <br> Usages: Quilting, longarming, thread painting, cotton lace, serger, embroidery, hand piecing, machine appliqué, piecing, free motion quilting.<br> <br> Recommended Needle Sizes: Machine: 80/12 Microtext, 90/14 Quilting, 80/12 Topstitch, Longarm 16. Hand: #10 Sharps.</p>",SQ5005521,,,,,,,,,,,,,7.75,0,No,0,,,0,0,0,0,No,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243795034-ZQWXXWLML9WZG4REKUW1/KT1-906.jpg
5ffa5ed545e88d20960e7944,bf2dbeb7-0613-44da-bb87-272c0190fb48,PHYSICAL,boostshop,lori-holt-cute-little-buttons-14,Lori Holt Cute Little Buttons 1/4&quot;,"<p class="""" style=""white-space:pre-wrap;"">This bag of 1/4"" Cute Little Buttons by Lori Holt of Bee in my Bonnet includes 300 buttons in Lori's colors.</p>",SQ8197706,,,,,,,,,,,,,7.5,0,No,3,/cute-and-fun-trims,,15,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243798517-NY6XEEKTD1CXU6VT2EEF/STB-6023_media-1.jpg
5ffa5ed645e88d20960e7945,cd2b688b-b8b7-4d66-9bbd-54984a5ad6a4,PHYSICAL,boostshop,lori-holt-cute-little-buttons-barndoor,Lori Holt Cute Little Buttons Barndoor,"<p class="""" style=""white-space:pre-wrap;"">This bag of Cute Little Buttons by Lori Holt of Bee in my Bonnet includes 30 g of buttons in a variety of shapes, sizes and colors.</p>",SQ5485618,,,,,,,,,,,,,7.25,0,No,9,/cute-and-fun-trims,,15,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243799520-H51JGL3QNVU1ZFA4BS3T/STB-3602_media-1.jpg
5ffa5ed745e88d20960e7947,bf3bceea-545e-48d3-8355-e6a1d42fef25,PHYSICAL,boostshop,lori-holt-cute-little-buttons-meadow,Lori Holt Cute Little Buttons Meadow,"<p class="""" style=""white-space:pre-wrap;"">This bag of Cute Little Buttons by Lori Holt of Bee in my Bonnet includes 30 g of buttons in a variety of shapes, sizes and colors.</p>",SQ4237333,,,,,,,,,,,,,7.25,0,No,9,/cute-and-fun-trims,,15,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243800530-AG5T18ONIJUVXBEXXHYE/STB-3605_media-1.jpg
5ffa5ed839b4bc65fa2c4a6c,523c2df8-6b2c-42a8-93b1-d3ceaf2deb7f,PHYSICAL,boostshop,lori-holt-cute-little-buttons-porch-swing,Lori Holt Cute Little Buttons Porch Swing,"<p class="""" style=""white-space:pre-wrap;"">This bag of Cute Little Buttons by Lori Holt of Bee in my Bonnet includes 30 g of buttons in a variety of shapes, sizes and colors.</p>",SQ3428078,,,,,,,,,,,,,7.25,0,No,7,/cute-and-fun-trims,,15,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243801543-E8UMK34IE9X6C7IEXRCD/STB-3606_media-1.jpg
5ffa5ed939b4bc65fa2c4a6d,ac09e071-f081-4443-857e-b650c4b4ad06,PHYSICAL,boostshop,lori-holt-sew-cherry-magnets,Lori Holt Sew Cherry Magnets,"<p class="""" style=""white-space:pre-wrap;"">The Sew Cherry Magnets by Lori Holt of Bee in my Bonnet include four 2"" square magnets.</p>",SQ2047356,,,,,,,,,,,,,3.5,0,No,0,/just-for-fun,,15,0,0,0,No,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243802441-1L9J8V1JGOBLDBNM35HX/ST-5037_media-1.jpg
5ffa5edc45e88d20960e794a,345e28d8-5e83-4274-83bb-1e76456559f5,PHYSICAL,boostshop,measure-twice-socks-by-moda,Measure Twice Socks by Moda,"<p class="""" style=""white-space:pre-wrap;"">One size fits most. 75% cotton, 23% nylon, and 2% spandex.</p>",SQ7440173,,,,,,,,,,,,,12,0,No,0,/just-for-fun,,15,0,0,0,No,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243805877-Q8BRJIBXTRMWZ19ML0I1/1084.00038.jpg
